name_team,id,ova,att,mid,def,transfer_budget,speed,dribbling,passing,positioning,crossing,shooting,aggression,pressure,team_width,defender_line,dp,ip,players,saa,taa,date,fifa,year_week
leicester_city,95,78,79,77,77,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.36,2019-09-26,FIFA20,2019-W39
wolverhampton_wanderers,110,78,77,80,77,42,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.73,23.21,2019-09-26,FIFA20,2019-W39
crystal_palace,1799,77,75,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.91,25.58,2019-09-26,FIFA20,2019-W39
newcastle_united,13,77,78,76,76,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.73,25.64,2019-09-26,FIFA20,2019-W39
bournemouth,1943,77,79,77,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,25,24.36,2019-09-26,FIFA20,2019-W39
burnley,1796,76,77,76,76,25,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,27.64,25.73,2019-09-26,FIFA20,2019-W39
brighton_&_hove_albion,1808,76,76,76,75,32,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,27.64,24.73,2019-09-26,FIFA20,2019-W39
southampton,17,76,75,76,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.64,22.94,2019-09-26,FIFA20,2019-W39
aston_villa,2,75,76,75,74,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.64,24.12,2019-09-26,FIFA20,2019-W39
norwich_city,1792,74,76,73,72,25,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,24.55,24.36,2019-09-26,FIFA20,2019-W39
sheffield_united,1794,73,73,73,73,18,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.82,25.33,2019-09-26,FIFA20,2019-W39
manchester_city,10,86,86,87,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.27,24.33,2019-09-19,FIFA20,2019-W38
liverpool,9,84,86,83,84,103,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.48,2019-09-19,FIFA20,2019-W38
tottenham_hotspur,18,83,86,83,82,76,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.36,23.88,2019-09-19,FIFA20,2019-W38
manchester_united,11,82,82,81,80,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,24.82,2019-09-19,FIFA20,2019-W38
arsenal,1,81,86,82,80,74,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,27.73,23.85,2019-09-19,FIFA20,2019-W38
chelsea,5,81,80,82,80,91,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.64,24.76,2019-09-19,FIFA20,2019-W38
everton,7,79,77,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,25.18,25.42,2019-09-19,FIFA20,2019-W38
west_ham_united,19,79,80,79,76,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,26.73,26,2019-09-19,FIFA20,2019-W38
watford,1795,78,78,79,76,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,29.27,27,2019-09-19,FIFA20,2019-W38
leicester_city,95,78,79,77,77,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,25.52,2019-09-19,FIFA20,2019-W38
wolverhampton_wanderers,110,78,77,80,77,42,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.73,23.76,2019-09-19,FIFA20,2019-W38
burnley,1796,77,77,76,76,25,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,27.64,26.09,2019-09-19,FIFA20,2019-W38
crystal_palace,1799,77,79,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.45,25.97,2019-09-19,FIFA20,2019-W38
newcastle_united,13,77,79,75,76,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.64,25.97,2019-09-19,FIFA20,2019-W38
bournemouth,1943,77,79,77,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.18,24.76,2019-09-19,FIFA20,2019-W38
brighton_&_hove_albion,1808,76,77,76,75,32,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,27.64,25.82,2019-09-19,FIFA20,2019-W38
southampton,17,76,76,77,75,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,24.64,24.3,2019-09-19,FIFA20,2019-W38
aston_villa,2,75,76,75,73,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,26.27,24.42,2019-09-19,FIFA20,2019-W38
norwich_city,1792,74,76,73,72,25,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,24.64,24.36,2019-09-19,FIFA20,2019-W38
sheffield_united,1794,73,73,72,73,18,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.55,26.21,2019-09-19,FIFA20,2019-W38
manchester_city,10,86,86,87,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.27,24.33,2019-08-20,FIFA20,2019-W34
liverpool,9,84,86,83,84,103,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.48,2019-08-20,FIFA20,2019-W34
tottenham_hotspur,18,83,86,83,82,76,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.36,23.88,2019-08-20,FIFA20,2019-W34
manchester_united,11,82,82,81,80,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,24.82,2019-08-20,FIFA20,2019-W34
arsenal,1,81,86,82,80,74,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,27.73,23.85,2019-08-20,FIFA20,2019-W34
chelsea,5,81,80,82,80,91,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.64,24.76,2019-08-20,FIFA20,2019-W34
everton,7,79,77,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,25.18,25.42,2019-08-20,FIFA20,2019-W34
west_ham_united,19,79,80,79,76,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,26.73,26,2019-08-20,FIFA20,2019-W34
watford,1795,78,78,79,76,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,29.27,27,2019-08-20,FIFA20,2019-W34
leicester_city,95,78,79,77,77,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,25.52,2019-08-20,FIFA20,2019-W34
wolverhampton_wanderers,110,78,77,80,77,42,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.73,23.76,2019-08-20,FIFA20,2019-W34
burnley,1796,77,77,76,76,25,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,27.64,26.09,2019-08-20,FIFA20,2019-W34
crystal_palace,1799,77,79,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.45,25.97,2019-08-20,FIFA20,2019-W34
newcastle_united,13,77,79,75,76,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.64,25.97,2019-08-20,FIFA20,2019-W34
bournemouth,1943,77,79,77,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.18,24.76,2019-08-20,FIFA20,2019-W34
brighton_&_hove_albion,1808,76,77,76,75,32,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,27.64,25.82,2019-08-20,FIFA20,2019-W34
southampton,17,76,76,77,75,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,24.64,24.3,2019-08-20,FIFA20,2019-W34
aston_villa,2,75,76,75,73,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,26.27,24.42,2019-08-20,FIFA20,2019-W34
norwich_city,1792,74,76,73,72,25,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,24.64,24.36,2019-08-20,FIFA20,2019-W34
sheffield_united,1794,73,73,72,73,18,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.55,26.21,2019-08-20,FIFA20,2019-W34
liverpool,9,85,86,83,80,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-06-18,FIFA21,2021-W24
manchester_city,10,85,85,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.27,24.23,2021-06-18,FIFA21,2021-W24
chelsea,5,82,82,84,82,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,29,26,24.69,2021-06-18,FIFA21,2021-W24
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-06-18,FIFA21,2021-W24
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.42,2021-06-18,FIFA21,2021-W24
arsenal,1,80,83,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-06-18,FIFA21,2021-W24
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,32,25.73,24.41,2021-06-18,FIFA21,2021-W24
everton,7,79,81,79,80,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.82,23.85,2021-06-18,FIFA21,2021-W24
wolverhampton_wanderers,110,79,77,81,78,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.45,23.06,2021-06-18,FIFA21,2021-W24
west_ham_united,19,78,79,79,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,27.73,24.82,2021-06-18,FIFA21,2021-W24
aston_villa,2,77,77,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.18,23.97,2021-06-18,FIFA21,2021-W24
burnley,1796,76,75,76,77,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-06-18,FIFA21,2021-W24
crystal_palace,1799,76,77,75,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-06-18,FIFA21,2021-W24
leeds_united,8,76,78,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-06-18,FIFA21,2021-W24
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.91,25.39,2021-06-18,FIFA21,2021-W24
southampton,17,76,77,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.09,23.29,2021-06-18,FIFA21,2021-W24
brighton_&_hove_albion,1808,75,75,76,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-06-18,FIFA21,2021-W24
fulham,144,75,74,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.45,24.09,2021-06-18,FIFA21,2021-W24
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.64,25.94,2021-06-18,FIFA21,2021-W24
sheffield_united,1794,73,71,74,73,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.64,24.45,2021-06-18,FIFA21,2021-W24
liverpool,9,85,86,83,80,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-06-15,FIFA21,2021-W24
manchester_city,10,85,85,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.27,24.23,2021-06-15,FIFA21,2021-W24
chelsea,5,82,82,84,82,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,29,26,24.69,2021-06-15,FIFA21,2021-W24
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-06-15,FIFA21,2021-W24
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.42,2021-06-15,FIFA21,2021-W24
arsenal,1,80,83,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-06-15,FIFA21,2021-W24
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,32,25.73,24.41,2021-06-15,FIFA21,2021-W24
everton,7,79,81,79,80,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.82,23.85,2021-06-15,FIFA21,2021-W24
wolverhampton_wanderers,110,79,77,81,78,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.45,23.06,2021-06-15,FIFA21,2021-W24
west_ham_united,19,78,79,79,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,27.73,24.82,2021-06-15,FIFA21,2021-W24
aston_villa,2,77,77,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.18,23.97,2021-06-15,FIFA21,2021-W24
burnley,1796,76,75,76,77,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-06-15,FIFA21,2021-W24
crystal_palace,1799,76,77,75,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-06-15,FIFA21,2021-W24
leeds_united,8,76,78,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-06-15,FIFA21,2021-W24
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.91,25.39,2021-06-15,FIFA21,2021-W24
southampton,17,76,77,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.09,23.29,2021-06-15,FIFA21,2021-W24
brighton_&_hove_albion,1808,75,75,76,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-06-15,FIFA21,2021-W24
fulham,144,75,74,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.45,24.09,2021-06-15,FIFA21,2021-W24
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.64,25.94,2021-06-15,FIFA21,2021-W24
sheffield_united,1794,73,71,74,73,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.64,24.45,2021-06-15,FIFA21,2021-W24
liverpool,9,85,86,83,80,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-06-11,FIFA21,2021-W23
manchester_city,10,85,85,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.27,24.23,2021-06-11,FIFA21,2021-W23
chelsea,5,82,82,84,82,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,29,26,24.69,2021-06-11,FIFA21,2021-W23
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-06-11,FIFA21,2021-W23
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.42,2021-06-11,FIFA21,2021-W23
arsenal,1,80,83,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-06-11,FIFA21,2021-W23
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,32,25.73,24.41,2021-06-11,FIFA21,2021-W23
everton,7,79,81,79,80,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.82,23.85,2021-06-11,FIFA21,2021-W23
wolverhampton_wanderers,110,79,77,81,78,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.45,23.06,2021-06-11,FIFA21,2021-W23
west_ham_united,19,78,79,79,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,27.73,24.82,2021-06-11,FIFA21,2021-W23
aston_villa,2,77,77,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.18,23.97,2021-06-11,FIFA21,2021-W23
burnley,1796,76,75,76,77,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-06-11,FIFA21,2021-W23
crystal_palace,1799,76,77,75,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-06-11,FIFA21,2021-W23
leeds_united,8,76,78,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-06-11,FIFA21,2021-W23
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.91,25.39,2021-06-11,FIFA21,2021-W23
southampton,17,76,77,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.09,23.29,2021-06-11,FIFA21,2021-W23
brighton_&_hove_albion,1808,75,75,76,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-06-11,FIFA21,2021-W23
fulham,144,75,74,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.45,24.09,2021-06-11,FIFA21,2021-W23
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.64,25.94,2021-06-11,FIFA21,2021-W23
sheffield_united,1794,73,71,74,73,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.64,24.45,2021-06-11,FIFA21,2021-W23
liverpool,9,85,86,83,80,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-05-27,FIFA21,2021-W21
manchester_city,10,85,85,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.27,24.23,2021-05-27,FIFA21,2021-W21
chelsea,5,82,82,84,82,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,29,25.45,24.69,2021-05-27,FIFA21,2021-W21
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-05-27,FIFA21,2021-W21
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.42,2021-05-27,FIFA21,2021-W21
arsenal,1,80,83,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-05-27,FIFA21,2021-W21
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.73,24.76,2021-05-27,FIFA21,2021-W21
everton,7,79,81,79,80,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.82,23.85,2021-05-27,FIFA21,2021-W21
wolverhampton_wanderers,110,79,77,81,78,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.45,23.06,2021-05-27,FIFA21,2021-W21
west_ham_united,19,78,79,79,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,27.73,24.82,2021-05-27,FIFA21,2021-W21
aston_villa,2,77,76,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.27,23.97,2021-05-27,FIFA21,2021-W21
burnley,1796,76,75,76,77,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-05-27,FIFA21,2021-W21
crystal_palace,1799,76,77,75,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-05-27,FIFA21,2021-W21
leeds_united,8,76,78,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-05-27,FIFA21,2021-W21
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.91,25.39,2021-05-27,FIFA21,2021-W21
southampton,17,76,77,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.09,23.29,2021-05-27,FIFA21,2021-W21
brighton_&_hove_albion,1808,75,75,76,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-05-27,FIFA21,2021-W21
fulham,144,75,74,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.45,24.09,2021-05-27,FIFA21,2021-W21
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.64,25.94,2021-05-27,FIFA21,2021-W21
sheffield_united,1794,73,71,74,73,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.64,24.45,2021-05-27,FIFA21,2021-W21
liverpool,9,85,86,83,79,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-05-18,FIFA21,2021-W20
manchester_city,10,85,84,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.27,24.23,2021-05-18,FIFA21,2021-W20
chelsea,5,82,82,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,29,25.27,24.69,2021-05-18,FIFA21,2021-W20
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-05-18,FIFA21,2021-W20
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.82,24.42,2021-05-18,FIFA21,2021-W20
arsenal,1,80,83,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-05-18,FIFA21,2021-W20
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.73,24.76,2021-05-18,FIFA21,2021-W20
everton,7,79,81,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.09,23.85,2021-05-18,FIFA21,2021-W20
wolverhampton_wanderers,110,79,79,80,78,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,26.45,23.06,2021-05-18,FIFA21,2021-W20
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,28,24.82,2021-05-18,FIFA21,2021-W20
aston_villa,2,77,76,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.27,23.97,2021-05-18,FIFA21,2021-W20
burnley,1796,76,75,76,77,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-05-18,FIFA21,2021-W20
crystal_palace,1799,76,77,76,75,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-05-18,FIFA21,2021-W20
leeds_united,8,76,78,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-05-18,FIFA21,2021-W20
newcastle_united,13,76,77,76,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.91,25.39,2021-05-18,FIFA21,2021-W20
southampton,17,76,77,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.09,23.29,2021-05-18,FIFA21,2021-W20
brighton_&_hove_albion,1808,75,75,76,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-05-18,FIFA21,2021-W20
fulham,144,75,74,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.36,24.09,2021-05-18,FIFA21,2021-W20
west_bromwich_albion,109,74,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-05-18,FIFA21,2021-W20
sheffield_united,1794,73,70,74,73,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.64,24.55,2021-05-18,FIFA21,2021-W20
liverpool,9,85,86,83,79,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-04-23,FIFA21,2021-W16
manchester_city,10,85,85,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.73,24.23,2021-04-23,FIFA21,2021-W16
chelsea,5,82,82,84,81,85,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,28,25.55,24.96,2021-04-23,FIFA21,2021-W16
manchester_united,11,82,83,82,82,177,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,24.45,24,2021-04-23,FIFA21,2021-W16
tottenham_hotspur,18,82,89,82,81,75,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.27,24.42,2021-04-23,FIFA21,2021-W16
arsenal,1,80,82,79,79,80,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,24.73,23.55,2021-04-23,FIFA21,2021-W16
leicester_city,95,80,80,81,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.73,24.76,2021-04-23,FIFA21,2021-W16
everton,7,79,81,79,79,51,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,26.09,23.85,2021-04-23,FIFA21,2021-W16
wolverhampton_wanderers,110,79,79,80,79,45,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,27.09,23.06,2021-04-23,FIFA21,2021-W16
west_ham_united,19,78,79,78,77,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,26.82,24.82,2021-04-23,FIFA21,2021-W16
aston_villa,2,77,76,77,77,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,29,24.27,23.97,2021-04-23,FIFA21,2021-W16
burnley,1796,76,75,76,78,27,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,27.36,25.06,2021-04-23,FIFA21,2021-W16
crystal_palace,1799,76,77,76,76,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,28.55,26.82,2021-04-23,FIFA21,2021-W16
leeds_united,8,76,77,76,75,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,25.09,23.67,2021-04-23,FIFA21,2021-W16
newcastle_united,13,76,77,75,74,30,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,25.73,25.39,2021-04-23,FIFA21,2021-W16
southampton,17,76,77,77,76,35,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,31,26.09,23.29,2021-04-23,FIFA21,2021-W16
brighton_&_hove_albion,1808,75,75,75,76,36,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,25.64,23.64,2021-04-23,FIFA21,2021-W16
fulham,144,75,75,75,74,16.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,33,24.27,24.12,2021-04-23,FIFA21,2021-W16
sheffield_united,1794,73,72,74,72,20,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26,24.55,2021-04-23,FIFA21,2021-W16
west_bromwich_albion,109,73,74,74,72,18.4,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,1,31,25.18,25.94,2021-04-23,FIFA21,2021-W16
liverpool,9,85,86,83,79,90,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.91,24.55,2021-04-20,FIFA21,2021-W16
manchester_city,10,85,85,86,83,176,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,31,25.73,24.23,2021-04-20,FIFA21,2021-W16
